Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8939.6390,0.3008,0.1533,0.1475,23.0021,0.1153,0.1132,0.0021,39.2803,15.2305,17.5280,8939.6390,16.1629,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8939.9398,31.2731,31.0305,0.2426,22.8166,29.8929,29.5088,0.3841,54.2100,14.1806,-14.9297,8939.9398,1.5005,43.5636,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8971.2129,0.3112,0.1584,0.1528,21.4364,0.0724,0.0706,0.0018,37.1175,15.3962,17.0925,8971.2129,15.6087,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8971.5241,29.5772,29.3179,0.2593,21.1976,29.5039,29.1752,0.3287,52.2025,13.7407,-15.0850,8971.5241,1.5010,56.1308,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9001.1013,0.3059,0.1542,0.1517,21.1243,0.1253,0.1229,0.0024,36.3660,15.8096,15.8365,9001.1013,15.1164,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9001.4072,29.6362,29.3606,0.2756,20.9437,29.4239,29.3023,0.1216,51.8697,13.4152,-15.5037,9001.4072,1.5021,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9031.0434,0.3141,0.1576,0.1565,20.7314,0.1179,0.1157,0.0022,35.6487,18.7821,16.2210,9031.0434,14.7994,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9031.3575,29.7509,29.4960,0.2549,20.5352,32.0808,31.5758,0.5050,54.1167,13.4839,-18.4680,9031.3575,1.5007,51.8865,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9061.1084,0.3030,0.1541,0.1489,22.8651,0.1621,0.1601,0.0020,37.8497,16.0666,16.2670,9061.1084,14.8225,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9061.4114,29.0783,28.8318,0.2465,22.7242,29.3875,29.3721,0.0154,53.6133,13.2412,-15.7636,9061.4114,1.5016,42.4246,NA
